2500.000000 1 1
2510.000000 1 1
2520.000000 1 1
2530.000000 1 1
2540.000000 1 1
2550.000000 1 1
2560.000000 1 1
2570.000000 1 1
2580.000000 1 1
2590.000000 1 1
2600.000000 1 1
2610.000000 1 1
2620.000000 1 1
2630.000000 1 1
2640.000000 1 1
2650.000000 1 1
2660.000000 1 1
2670.000000 1 1
2680.000000 1 1
2690.000000 1 1
2700.000000 1 1
2710.000000 1 1
2720.000000 1 1
2730.000000 1 1
2740.000000 1 1
2750.000000 1 1
2760.000000 1 1
2770.000000 1 1
2780.000000 1 1
2790.000000 1 1
2800.000000 1 1
2810.000000 1 1
2820.000000 1 1
2830.000000 1 1
2840.000000 1 1
2850.000000 1 1
2860.000000 1 1
2870.000000 1 1
2880.000000 1 1
2890.000000 1 1
2900.000000 1 1
2910.000000 1 1
2920.000000 1 1
2930.000000 1 1
2940.000000 1 1
2950.000000 1 1
2960.000000 1 1
2970.000000 1 1
2980.000000 1 1
2990.000000 1 1
3000.000000 1 1
3010.000000 1 1
3020.000000 1 1
3030.000000 1 1
3040.000000 1 1
3050.000000 1 1
3060.000000 1 1
3070.000000 1 1
3080.000000 1 1
3090.000000 1 1
3100.000000 1 1
3110.000000 1 1
3120.000000 1 1
3130.000000 1 1
3140.000000 1 1
3150.000000 1 1
3160.000000 1 1
3170.000000 1 1
3180.000000 1 1
3190.000000 1 1
3200.000000 1 1
3210.000000 1 1
3220.000000 1 1
3230.000000 1 1
3240.000000 1 1
3250.000000 1 1
3260.000000 1 1
3270.000000 1 1
3280.000000 1 1
3290.000000 1 1
3300.000000 1 1
3310.000000 1 1
3320.000000 1 1
3330.000000 1 1
3340.000000 1 1
3350.000000 1 1
3360.000000 1 1
3370.000000 1 1
3380.000000 1 1
3390.000000 1 1
3400.000000 1 1
3410.000000 1 1
3420.000000 1 1
3430.000000 1 1
3440.000000 1 1
3450.000000 1 1
3460.000000 1 1
3470.000000 1 1
3480.000000 1 1
3490.000000 1 1
3500.000000 1 1
3510.000000 1 1
3520.000000 1 1
3530.000000 1 1
3540.000000 1 1
3550.000000 1 1
3560.000000 1 1
3570.000000 1 1
3580.000000 1 1
3590.000000 1 1
3600.000000 1 1
3610.000000 1 1
3620.000000 1 1
3630.000000 1 1
3640.000000 1 1
3650.000000 1 1
3660.000000 1 1
3670.000000 1 1
3680.000000 1 1
3690.000000 1 1
3700.000000 1 1
3710.000000 1 1
3720.000000 1 1
3730.000000 1 1
3740.000000 1 1
3750.000000 1 1
3760.000000 1 1
3770.000000 1 1
3780.000000 1 1
3790.000000 1 1
3800.000000 1 1
3810.000000 1 1
3820.000000 1 1
3830.000000 1 1
3840.000000 1 1
3850.000000 1 1
3860.000000 1 1
3870.000000 1 1
3880.000000 1 1
3890.000000 1 1
3900.000000 1 1
3910.000000 1 1
3920.000000 1 1
3930.000000 1 1
3940.000000 1 1
3950.000000 1 1
3960.000000 1 1
3970.000000 1 1
3980.000000 1 1
3990.000000 1 1
4000.000000 1 1
